image,region,version,evenness_score
10074.png,left-cheek,smooth_2_sigma_2.5,0.008078936133004314
10074.png,right-cheek,smooth_2_sigma_2.5,0.0048575334332248855
10074.png,bottom-face,smooth_2_sigma_2.5,0.005508119020167482
10074.png,forehead,smooth_2_sigma_2.5,0.0045345939780151
10074.png,under-eyes,smooth_2_sigma_2.5,0.005327477803651332
10080.png,left-cheek,original_roi,0.003698520663336504
10080.png,right-cheek,original_roi,0.0045688061429113485
10080.png,bottom-face,original_roi,0.003953611470522662
10080.png,forehead,original_roi,0.003571428364636959
10080.png,under-eyes,original_roi,0.0038480304242538535
10080.png,left-cheek,smooth_1_sigma_1.5,0.003852589370398712
10080.png,right-cheek,smooth_1_sigma_1.5,0.004669393831049299
10080.png,bottom-face,smooth_1_sigma_1.5,0.004143831101229252
10080.png,forehead,smooth_1_sigma_1.5,0.0036881612003425253
10080.png,under-eyes,smooth_1_sigma_1.5,0.004181047282992282
10080.png,left-cheek,smooth_2_sigma_2.5,0.0038910091228236627
10080.png,right-cheek,smooth_2_sigma_2.5,0.004543856139244645
10080.png,bottom-face,smooth_2_sigma_2.5,0.004173232016116383
10080.png,forehead,smooth_2_sigma_2.5,0.003706717043162403
10080.png,under-eyes,smooth_2_sigma_2.5,0.004364273171774566
10084.png,left-cheek,original_roi,0.004538571180768996
10084.png,right-cheek,original_roi,0.0036577929535512818
10084.png,bottom-face,original_roi,0.003792453482468922
10084.png,forehead,original_roi,0.0034428768365427523
10084.png,under-eyes,original_roi,0.004068358160268991
10084.png,left-cheek,smooth_1_sigma_1.5,0.004763551246361615
10084.png,right-cheek,smooth_1_sigma_1.5,0.0038386293558167407
10084.png,bottom-face,smooth_1_sigma_1.5,0.003879714006659408
10084.png,forehead,smooth_1_sigma_1.5,0.0035453779188493227
10084.png,under-eyes,smooth_1_sigma_1.5,0.004262890341823616
10084.png,left-cheek,smooth_2_sigma_2.5,0.0049052486655069595
10084.png,right-cheek,smooth_2_sigma_2.5,0.003963753961206271
10084.png,bottom-face,smooth_2_sigma_2.5,0.003915814980171422
10084.png,forehead,smooth_2_sigma_2.5,0.0036091652831678933
10084.png,under-eyes,smooth_2_sigma_2.5,0.0043858578686937376
10085.png,left-cheek,original_roi,0.005041821098610748
10085.png,right-cheek,original_roi,0.004626420257160466
10085.png,bottom-face,original_roi,0.005100112599016848
10085.png,forehead,original_roi,0.004797767020719717
10085.png,under-eyes,original_roi,0.0048615479116698
10085.png,left-cheek,smooth_1_sigma_1.5,0.00530254520637665
10085.png,right-cheek,smooth_1_sigma_1.5,0.004903011991284395
10085.png,bottom-face,smooth_1_sigma_1.5,0.005360042276396985
10085.png,forehead,smooth_1_sigma_1.5,0.004982961712880591
10085.png,under-eyes,smooth_1_sigma_1.5,0.005157101923703047
10085.png,left-cheek,smooth_2_sigma_2.5,0.005398914844380341
10085.png,right-cheek,smooth_2_sigma_2.5,0.005045904253000039
10085.png,bottom-face,smooth_2_sigma_2.5,0.00541777817444131
10085.png,forehead,smooth_2_sigma_2.5,0.005018364960238296
10085.png,under-eyes,smooth_2_sigma_2.5,0.005290464554387988
10087.png,left-cheek,original_roi,0.007421293062519296
10087.png,right-cheek,original_roi,0.006457230535922343
10087.png,bottom-face,original_roi,0.007885191836666432
10087.png,forehead,original_roi,0.0053488119639757276
10087.png,under-eyes,original_roi,0.006058559653560325
10087.png,left-cheek,smooth_1_sigma_1.5,0.0076155066244949
10087.png,right-cheek,smooth_1_sigma_1.5,0.006650745585837822
10087.png,bottom-face,smooth_1_sigma_1.5,0.008114617666701443
10087.png,forehead,smooth_1_sigma_1.5,0.005495536399826792
10087.png,under-eyes,smooth_1_sigma_1.5,0.006443493126331184
10087.png,left-cheek,smooth_2_sigma_2.5,0.007674795367782068
10087.png,right-cheek,smooth_2_sigma_2.5,0.006736813636287204
10087.png,bottom-face,smooth_2_sigma_2.5,0.008196591123607594
10087.png,forehead,smooth_2_sigma_2.5,0.005532143644666734
10087.png,under-eyes,smooth_2_sigma_2.5,0.006587135632417006
10092.png,left-cheek,original_roi,0.006506445249695282
10092.png,right-cheek,original_roi,0.005418664063167917
10092.png,bottom-face,original_roi,0.00623526621882504
10092.png,forehead,original_roi,0.004853925833949503
10092.png,under-eyes,original_roi,0.005639077587556642
10092.png,left-cheek,smooth_1_sigma_1.5,0.0067602774739647644
10092.png,right-cheek,smooth_1_sigma_1.5,0.005670473034024485
10092.png,bottom-face,smooth_1_sigma_1.5,0.00653996864117419
10092.png,forehead,smooth_1_sigma_1.5,0.005065359891128113
10092.png,under-eyes,smooth_1_sigma_1.5,0.006388947499078491
10092.png,left-cheek,smooth_2_sigma_2.5,0.0068592560819333405
10092.png,right-cheek,smooth_2_sigma_2.5,0.0057542259754342455
10092.png,bottom-face,smooth_2_sigma_2.5,0.006658620612229807
10092.png,forehead,smooth_2_sigma_2.5,0.0051768300037114716
10092.png,under-eyes,smooth_2_sigma_2.5,0.006847673649827301
10098.png,left-cheek,original_roi,0.005033988493414819
10098.png,right-cheek,original_roi,0.004610826953614355
10098.png,bottom-face,original_roi,0.004990395588731991
10098.png,forehead,original_roi,0.004294141844587162
10098.png,under-eyes,original_roi,0.004803584136662907
10098.png,left-cheek,smooth_1_sigma_1.5,0.005156907902355916
10098.png,right-cheek,smooth_1_sigma_1.5,0.004697847316873093
10098.png,bottom-face,smooth_1_sigma_1.5,0.005116540613953742
10098.png,forehead,smooth_1_sigma_1.5,0.004407472319914374
10098.png,under-eyes,smooth_1_sigma_1.5,0.0050374196040794215
10098.png,left-cheek,smooth_2_sigma_2.5,0.005189375389387983
10098.png,right-cheek,smooth_2_sigma_2.5,0.004722209576440829
10098.png,bottom-face,smooth_2_sigma_2.5,0.005159621195348635
10098.png,forehead,smooth_2_sigma_2.5,0.004441418166669032
10098.png,under-eyes,smooth_2_sigma_2.5,0.00511051348457586
10101.png,left-cheek,original_roi,0.004056692299647661
10101.png,right-cheek,original_roi,0.004308831996101959
10101.png,bottom-face,original_roi,0.004452223743468868
10101.png,forehead,original_roi,0.0042428899093854
10101.png,under-eyes,original_roi,0.004543220026951452
10101.png,left-cheek,smooth_1_sigma_1.5,0.0043709831515481076
10101.png,right-cheek,smooth_1_sigma_1.5,0.004508021610155766
10101.png,bottom-face,smooth_1_sigma_1.5,0.005751011119425356
10101.png,forehead,smooth_1_sigma_1.5,0.004557928463468468
10101.png,under-eyes,smooth_1_sigma_1.5,0.004694749814006688
10101.png,left-cheek,smooth_2_sigma_2.5,0.004415304268784953
10101.png,right-cheek,smooth_2_sigma_2.5,0.004545256528732501
10101.png,bottom-face,smooth_2_sigma_2.5,0.006181987598396118
10101.png,forehead,smooth_2_sigma_2.5,0.004639027782544385
10101.png,under-eyes,smooth_2_sigma_2.5,0.004723837549387456
10105.png,left-cheek,original_roi,0.006002966389711914
10105.png,right-cheek,original_roi,0.005527742071907775
10105.png,bottom-face,original_roi,0.00570076346908911
10105.png,forehead,original_roi,0.005040941981419949
10105.png,under-eyes,original_roi,0.005403618717151658
10105.png,left-cheek,smooth_1_sigma_1.5,0.0063559800471363745
10105.png,right-cheek,smooth_1_sigma_1.5,0.0057954387151075695
10105.png,bottom-face,smooth_1_sigma_1.5,0.005994343342107865
10105.png,forehead,smooth_1_sigma_1.5,0.005307725507580601
10105.png,under-eyes,smooth_1_sigma_1.5,0.00568559273266747
10105.png,left-cheek,smooth_2_sigma_2.5,0.006406226158574243
10105.png,right-cheek,smooth_2_sigma_2.5,0.005826030391015519
10105.png,bottom-face,smooth_2_sigma_2.5,0.006029583110783353
10105.png,forehead,smooth_2_sigma_2.5,0.005346242194977248
10105.png,under-eyes,smooth_2_sigma_2.5,0.005729056034439747
10110.png,left-cheek,original_roi,0.004747413152399781
10110.png,right-cheek,original_roi,0.0048970340352332475
10110.png,bottom-face,original_roi,0.005154019219623227
10110.png,forehead,original_roi,0.004487406205938956
10110.png,under-eyes,original_roi,0.0049407607090105835
10110.png,left-cheek,smooth_1_sigma_1.5,0.004915545243128138
10110.png,right-cheek,smooth_1_sigma_1.5,0.005074431413877775
10110.png,bottom-face,smooth_1_sigma_1.5,0.005474898192026733
10110.png,forehead,smooth_1_sigma_1.5,0.004673255937140911
10110.png,under-eyes,smooth_1_sigma_1.5,0.0051826716274707835
10110.png,left-cheek,smooth_2_sigma_2.5,0.00495141251518084
10110.png,right-cheek,smooth_2_sigma_2.5,0.0051121185665546675
10110.png,bottom-face,smooth_2_sigma_2.5,0.005545022487739716
10110.png,forehead,smooth_2_sigma_2.5,0.00470381930327958
10110.png,under-eyes,smooth_2_sigma_2.5,0.0052293321860788985
10113.png,left-cheek,original_roi,0.007532897157637649
10113.png,right-cheek,original_roi,0.005004546098947687
10113.png,bottom-face,original_roi,0.005768544120811284
10113.png,forehead,original_roi,0.006800331321074039
10113.png,under-eyes,original_roi,0.004656711224210587
10113.png,left-cheek,smooth_1_sigma_1.5,0.0077422889283336955
10113.png,right-cheek,smooth_1_sigma_1.5,0.005128454268129588
10113.png,bottom-face,smooth_1_sigma_1.5,0.00592767888170416
10113.png,forehead,smooth_1_sigma_1.5,0.00823071874779566
10113.png,under-eyes,smooth_1_sigma_1.5,0.004884332262173495
10113.png,left-cheek,smooth_2_sigma_2.5,0.007833921581189918
10113.png,right-cheek,smooth_2_sigma_2.5,0.005192682802687869
10113.png,bottom-face,smooth_2_sigma_2.5,0.005987903800570441
10113.png,forehead,smooth_2_sigma_2.5,0.00876394365863807
10113.png,under-eyes,smooth_2_sigma_2.5,0.004990515821843431
10116.png,left-cheek,original_roi,0.004839415609790789
10116.png,right-cheek,original_roi,0.004114671357991192
10116.png,bottom-face,original_roi,0.005092497034812866
10116.png,forehead,original_roi,0.004438148998518132
10116.png,under-eyes,original_roi,0.004047091562443826
10116.png,left-cheek,smooth_1_sigma_1.5,0.004959135877894389
10116.png,right-cheek,smooth_1_sigma_1.5,0.004187684855282516
10116.png,bottom-face,smooth_1_sigma_1.5,0.005252570595523089
10116.png,forehead,smooth_1_sigma_1.5,0.004593724525514698
10116.png,under-eyes,smooth_1_sigma_1.5,0.004144703809353143
10116.png,left-cheek,smooth_2_sigma_2.5,0.004979675501072691
10116.png,right-cheek,smooth_2_sigma_2.5,0.004203211390937928
10116.png,bottom-face,smooth_2_sigma_2.5,0.005294093652441282
10116.png,forehead,smooth_2_sigma_2.5,0.004622628531444899
10116.png,under-eyes,smooth_2_sigma_2.5,0.004171431592151338
10121.png,left-cheek,original_roi,0.006297871938143368
10121.png,right-cheek,original_roi,0.004405947420591526
10121.png,bottom-face,original_roi,0.0070120469503198645
10121.png,forehead,original_roi,0.006523071292505554
10121.png,under-eyes,original_roi,0.005839450919110293
10121.png,left-cheek,smooth_1_sigma_1.5,0.006493570582452476
10121.png,right-cheek,smooth_1_sigma_1.5,0.004589348993254282
10121.png,bottom-face,smooth_1_sigma_1.5,0.0072825446322562154
10121.png,forehead,smooth_1_sigma_1.5,0.0068110640255330005
10121.png,under-eyes,smooth_1_sigma_1.5,0.006056120326937777
10121.png,left-cheek,smooth_2_sigma_2.5,0.006539172399151701
10121.png,right-cheek,smooth_2_sigma_2.5,0.0046206900164023875
10121.png,bottom-face,smooth_2_sigma_2.5,0.007345230771627543
10121.png,forehead,smooth_2_sigma_2.5,0.006865547157523493
10121.png,under-eyes,smooth_2_sigma_2.5,0.006103453918184706
10124.png,left-cheek,original_roi,0.007276521047166557
10124.png,right-cheek,original_roi,0.004596096089807616
10124.png,bottom-face,original_roi,0.006345038965760392
10124.png,forehead,original_roi,0.004817416206280327
10124.png,under-eyes,original_roi,0.0056316852113454255
10124.png,left-cheek,smooth_1_sigma_1.5,0.0077798819940878595
10124.png,right-cheek,smooth_1_sigma_1.5,0.0047517707244070055
10124.png,bottom-face,smooth_1_sigma_1.5,0.006704714881592196
10124.png,forehead,smooth_1_sigma_1.5,0.004979545999767786
10124.png,under-eyes,smooth_1_sigma_1.5,0.00593167905425749
10124.png,left-cheek,smooth_2_sigma_2.5,0.007859625391718602
10124.png,right-cheek,smooth_2_sigma_2.5,0.004777688463336876
10124.png,bottom-face,smooth_2_sigma_2.5,0.0067566111171003095
10124.png,forehead,smooth_2_sigma_2.5,0.005015520445835158
10124.png,under-eyes,smooth_2_sigma_2.5,0.006005107834506075
10133.png,left-cheek,original_roi,0.003601724539753339
10133.png,right-cheek,original_roi,0.005013787825671704
10133.png,bottom-face,original_roi,0.004002457422347908
10133.png,forehead,original_roi,0.003955966206017133
10133.png,under-eyes,original_roi,0.004044423107260727
10133.png,left-cheek,smooth_1_sigma_1.5,0.003632038853985864
10133.png,right-cheek,smooth_1_sigma_1.5,0.005100571724926557
10133.png,bottom-face,smooth_1_sigma_1.5,0.004049810284291796
10133.png,forehead,smooth_1_sigma_1.5,0.004008180230974436
10133.png,under-eyes,smooth_1_sigma_1.5,0.0041100106147833665
10133.png,left-cheek,smooth_2_sigma_2.5,0.0036431832404593065
10133.png,right-cheek,smooth_2_sigma_2.5,0.005122027580753187
10133.png,bottom-face,smooth_2_sigma_2.5,0.0040643166847733276
10133.png,forehead,smooth_2_sigma_2.5,0.004026649240340988
10133.png,under-eyes,smooth_2_sigma_2.5,0.004133460995920994
10134.png,left-cheek,original_roi,0.005315652613187693
10134.png,right-cheek,original_roi,0.003940257941779448
10134.png,bottom-face,original_roi,0.00436756331497729
10134.png,forehead,original_roi,0.003822353613683543
10134.png,under-eyes,original_roi,0.00409454515692393
10134.png,left-cheek,smooth_1_sigma_1.5,0.005532377112704998
10134.png,right-cheek,smooth_1_sigma_1.5,0.004037031220968571
10134.png,bottom-face,smooth_1_sigma_1.5,0.004477986949582857
10134.png,forehead,smooth_1_sigma_1.5,0.003914798988930366
10134.png,under-eyes,smooth_1_sigma_1.5,0.004297142901636241
10134.png,left-cheek,smooth_2_sigma_2.5,0.0055809134957649715
10134.png,right-cheek,smooth_2_sigma_2.5,0.004060839671787495
10134.png,bottom-face,smooth_2_sigma_2.5,0.0045021889778544604
10134.png,forehead,smooth_2_sigma_2.5,0.003937443382730377
10134.png,under-eyes,smooth_2_sigma_2.5,0.004371621925219686
10135.png,left-cheek,original_roi,0.003935534263124771
10135.png,right-cheek,original_roi,0.003520864589409634
10135.png,bottom-face,original_roi,0.0036992126993132058
10135.png,forehead,original_roi,0.003422933894083194
10135.png,under-eyes,original_roi,0.003823983990859747
10135.png,left-cheek,smooth_1_sigma_1.5,0.004050408915661252
10135.png,right-cheek,smooth_1_sigma_1.5,0.003595766207125403
10135.png,bottom-face,smooth_1_sigma_1.5,0.003775423780237367
10135.png,forehead,smooth_1_sigma_1.5,0.003514150047057062
10135.png,under-eyes,smooth_1_sigma_1.5,0.00403583912170864
10135.png,left-cheek,smooth_2_sigma_2.5,0.004073250579280907
10135.png,right-cheek,smooth_2_sigma_2.5,0.0036110798401453627
10135.png,bottom-face,smooth_2_sigma_2.5,0.0037931251742295367
10135.png,forehead,smooth_2_sigma_2.5,0.003530584982912218
10135.png,under-eyes,smooth_2_sigma_2.5,0.00411759196263583
10144.png,left-cheek,original_roi,0.005583046539415869
10144.png,right-cheek,original_roi,0.01169392127728736
10144.png,bottom-face,original_roi,0.006769024020217832
10144.png,forehead,original_roi,0.004912796107454671
10144.png,under-eyes,original_roi,0.006197160257409665
10144.png,left-cheek,smooth_1_sigma_1.5,0.006035545983418705
10144.png,right-cheek,smooth_1_sigma_1.5,0.012240344644678642
10144.png,bottom-face,smooth_1_sigma_1.5,0.009723763947640292
10144.png,forehead,smooth_1_sigma_1.5,0.0051961132272663885
10144.png,under-eyes,smooth_1_sigma_1.5,0.006711173423464975
10144.png,left-cheek,smooth_2_sigma_2.5,0.006234497266694762
10144.png,right-cheek,smooth_2_sigma_2.5,0.012404740057734023
10144.png,bottom-face,smooth_2_sigma_2.5,0.01193799609466262
10144.png,forehead,smooth_2_sigma_2.5,0.005285751438209812
10144.png,under-eyes,smooth_2_sigma_2.5,0.006986764398452657
10147.png,left-cheek,original_roi,0.0041298961793554845
10147.png,right-cheek,original_roi,0.003783607885514469
10147.png,bottom-face,original_roi,0.004280950340715167
10147.png,forehead,original_roi,0.004343674981566765
10147.png,under-eyes,original_roi,0.003900003608590127
10147.png,left-cheek,smooth_1_sigma_1.5,0.004197686600805094
10147.png,right-cheek,smooth_1_sigma_1.5,0.0038274468288256934
10147.png,bottom-face,smooth_1_sigma_1.5,0.004364721738486605
10147.png,forehead,smooth_1_sigma_1.5,0.00442150698769531
10147.png,under-eyes,smooth_1_sigma_1.5,0.003948516568861066
10147.png,left-cheek,smooth_2_sigma_2.5,0.004219880662939028
10147.png,right-cheek,smooth_2_sigma_2.5,0.003840665231629289
10147.png,bottom-face,smooth_2_sigma_2.5,0.004390666626600812
10147.png,forehead,smooth_2_sigma_2.5,0.004449641429531225
10147.png,under-eyes,smooth_2_sigma_2.5,0.00396596298885607
10149.png,left-cheek,original_roi,0.007079977474812265
10149.png,right-cheek,original_roi,0.00672154239993235
10149.png,bottom-face,original_roi,0.007029602009128495
10149.png,forehead,original_roi,0.006335608003202848
10149.png,under-eyes,original_roi,0.005982279518829328
10149.png,left-cheek,smooth_1_sigma_1.5,0.00741767322139666
10149.png,right-cheek,smooth_1_sigma_1.5,0.007046211785744363
10149.png,bottom-face,smooth_1_sigma_1.5,0.007353654890193108
10149.png,forehead,smooth_1_sigma_1.5,0.0069973123809724605
10149.png,under-eyes,smooth_1_sigma_1.5,0.00634114124175108
10149.png,left-cheek,smooth_2_sigma_2.5,0.0074664974734520275
10149.png,right-cheek,smooth_2_sigma_2.5,0.0070930309136925575
10149.png,bottom-face,smooth_2_sigma_2.5,0.00741484397560633
10149.png,forehead,smooth_2_sigma_2.5,0.007123070559441366
10149.png,under-eyes,smooth_2_sigma_2.5,0.006395434874842776
10155.png,left-cheek,original_roi,0.0038631302376482203
10155.png,right-cheek,original_roi,0.0036110080915793
10155.png,bottom-face,original_roi,0.003911982154968945
10155.png,forehead,original_roi,0.003629685191281562
10155.png,under-eyes,original_roi,0.00355612995147786
10155.png,left-cheek,smooth_1_sigma_1.5,0.003964596121397619
10155.png,right-cheek,smooth_1_sigma_1.5,0.0036720641991494175
10155.png,bottom-face,smooth_1_sigma_1.5,0.004006621200062757
10155.png,forehead,smooth_1_sigma_1.5,0.0037156807345917284
10155.png,under-eyes,smooth_1_sigma_1.5,0.0036632101831594785
10155.png,left-cheek,smooth_2_sigma_2.5,0.003999310530315847
10155.png,right-cheek,smooth_2_sigma_2.5,0.0036858695450608576
10155.png,bottom-face,smooth_2_sigma_2.5,0.004035167767245688
10155.png,forehead,smooth_2_sigma_2.5,0.0037385031866825308
10155.png,under-eyes,smooth_2_sigma_2.5,0.003719176635339762
10159.png,left-cheek,original_roi,0.004023447088223769
10159.png,right-cheek,original_roi,0.003927112104827125
10159.png,bottom-face,original_roi,0.004051450503479397
10159.png,forehead,original_roi,0.004980614795493798
